x,true_signal,noisy_signal
4.700280795995605276e-02,1.399819345901208045e+00,5.714617947402311771e-01
4.712489317543645806e-02,1.388592400620289213e+00,8.958370317782138326e-01
4.724697839091686336e-02,1.376773242215200144e+00,6.408557384834067117e-01
4.736906360639726865e-02,1.364379748169380679e+00,2.188447214273160579e+00
4.749114882187767395e-02,1.351430619395566968e+00,1.433544497139233931e+00
4.761323403735807924e-02,1.337945352722344605e+00,1.621590491648679411e+00
4.773531925283848454e-02,1.323944212210328875e+00,1.212606661952751574e+00
4.785740446831888983e-02,1.309448199340167207e+00,1.132732324961567727e+00
4.797948968379929513e-02,1.294479022116209688e+00,4.862419277906934179e-01
4.810157489927970043e-02,1.279059063131297025e+00,1.133140381757365533e+00
4.822366011476010572e-02,1.263211346639626864e+00,8.824652407338151594e-01
4.834574533024051102e-02,1.246959504686144360e+00,1.675921466832312579e+00
4.846783054572091631e-02,1.230327742342268049e+00,1.800878675671054641e+00
4.858991576120132161e-02,1.213340802099086124e+00,1.946630159886174827e+00
4.871200097668172690e-02,1.196023927470392767e+00,1.622299897201008756e+00
4.883408619216213220e-02,1.178402825859106606e+00,8.790758573976136248e-01
4.895617140764253750e-02,1.160503630741683612e+00,6.025551377614863924e-01
4.907825662312294279e-02,1.142352863226153259e+00,1.525684454048696237e+00
4.920034183860334809e-02,1.123977393040306527e+00,1.302123801776450929e+00
4.932242705408375338e-02,1.105404399007434924e+00,2.211351736689195491e-01
4.944451226956415868e-02,1.086661329067743154e+00,1.264402225439627658e+00
4.956659748504456398e-02,1.067775859904247060e+00,1.475035771148180297e+00
4.968868270052496927e-02,1.048775856232526671e+00,1.078238650823341693e+00
4.981076791600537457e-02,1.029689329814234000e+00,9.371624943095632210e-01
4.993285313148577986e-02,1.010544398254626275e+00,6.067201544464484453e-01
5.005493834696618516e-02,9.913692436447368861e-01,2.681018938630429504e-01
5.017702356244659045e-02,9.721920711090029643e-01,1.372341045779016611e+00
5.029910877792699575e-02,9.530410673193375759e-01,7.984838449334832333e-01
5.042119399340740105e-02,9.339443590366574011e-01,8.172110282648110680e-01
5.054327920888780634e-02,9.149299717408392318e-01,1.781290565200405851e+00
5.066536442436821164e-02,8.960257884099703807e-01,1.238276341839565475e+00
5.078744963984861693e-02,8.772595085095106215e-01,1.062672009150061658e+00
5.090953485532902223e-02,8.586586072516958490e-01,9.296895098453137329e-01
5.103162007080942753e-02,8.402502951850940871e-01,1.600247725567980339e+00
5.115370528628983282e-02,8.220614781737703991e-01,1.681856131881867666e+00
5.127579050177023812e-02,8.041187178249112888e-01,1.268871273564675217e+00
5.139787571725064341e-02,7.864481924231204735e-01,1.077560488122082605e+00
5.151996093273104871e-02,7.690756584288434006e-01,-2.782258771742289749e-01
5.164204614821145400e-02,7.520264125975606451e-01,8.138873697143139685e-01
5.176413136369185930e-02,7.353252547754445256e-01,6.702717776785924730e-01
5.188621657917226460e-02,7.189964514262310313e-01,7.659730661190153889e-01
5.200830179465266989e-02,7.030636999429342726e-01,1.174586743604193240e+00
5.213038701013307519e-02,6.875500937969004633e-01,-6.822884897978777063e-01
5.225247222561348048e-02,6.724780885754652049e-01,3.878220618403726561e-01
5.237455744109388578e-02,6.578694689581647825e-01,7.928216464285454679e-01
5.249664265657429107e-02,6.437453166800765070e-01,4.103225436536952486e-01
5.261872787205469637e-02,6.301259795294145150e-01,-7.832707703371522001e-02
5.274081308753510167e-02,6.170310414249640107e-01,1.051512784873361639e+00
5.286289830301550696e-02,6.044792936173903897e-01,7.429152465404543770e-01
5.298498351849591226e-02,5.924887070567643743e-01,1.069364218345220663e-01
5.310706873397631755e-02,5.810764059669517589e-01,7.384850082248636260e-01
5.322915394945672285e-02,5.702586426657380025e-01,9.810514986906359036e-01
5.335123916493712815e-02,5.600507736677211579e-01,5.626970968174015431e-01
5.347332438041753344e-02,5.504672371051232416e-01,9.507496388206215787e-01
5.359540959589793874e-02,5.415215314997352536e-01,5.806516190805659505e-01
5.371749481137834403e-02,5.332261959172059917e-01,3.356117045900288143e-01
5.383958002685874933e-02,5.255927915328838518e-01,-5.411746666707262232e-02
5.396166524233915462e-02,5.186318846363098256e-01,4.756665011505034624e-01
5.408375045781955992e-02,5.123530310993682502e-01,6.094995001222540676e-01
5.420583567329996522e-02,5.067647623309368132e-01,9.446811431246022739e-01
5.432792088878037051e-02,5.018745727386951794e-01,4.443208384950818046e-01
5.445000610426077581e-02,4.976889087165347059e-01,7.263967118270301393e-01
5.457209131974118110e-02,4.942131591737686791e-01,1.190715230690447823e-02
5.469417653522158640e-02,4.914516476200662121e-01,1.001370697063036497e-01
5.481626175070199170e-02,4.894076258177624261e-01,4.342129763043185431e-01
5.493834696618239699e-02,4.880832690108715677e-01,-3.923096298163536444e-02
5.506043218166280229e-02,4.874796727378263861e-01,8.976035914001669891e-01
5.518251739714320758e-02,4.875968512326286919e-01,7.191620158919322936e-01
5.530460261262361288e-02,4.884337374167639356e-01,6.279816196129905936e-01
5.542668782810401817e-02,4.899881844818901877e-01,6.594402470898624857e-01
5.554877304358442347e-02,4.922569690609756021e-01,1.502778749803374225e+00
5.567085825906482877e-02,4.952357959832177636e-01,2.608037019998199479e-01
5.579294347454523406e-02,4.989193046057517900e-01,-6.018013381445270760e-01
5.591502869002563936e-02,5.033010767128335283e-01,6.029511751610661108e-01
5.603711390550604465e-02,5.083736459708796396e-01,4.830718754900467093e-01
5.615919912098644995e-02,5.141285089254563623e-01,2.553689876702547323e-01
5.628128433646685524e-02,5.205561375240432831e-01,3.114120784465834735e-02
5.640336955194726054e-02,5.276459931461500164e-01,3.080512322450760232e-01
5.652545476742766584e-02,5.353865421201497998e-01,6.260557567290604419e-01
5.664753998290807113e-02,5.437652727040119816e-01,2.923569223827428565e-01
5.676962519838847643e-02,5.527687135049470513e-01,1.758995553276821333e+00
5.689171041386888172e-02,5.623824533108792156e-01,8.213026249430521730e-02
5.701379562934928702e-02,5.725911623045729648e-01,1.760324809507371469e-01
5.713588084482969232e-02,5.833786146292112562e-01,-5.609314053780529719e-01
5.725796606031009761e-02,5.947277122722357534e-01,7.204699197830042312e-01
5.738005127579050291e-02,6.066205102323164455e-01,-4.015828036675636037e-01
5.750213649127090820e-02,6.190382429324299274e-01,3.493109262451792318e-01
5.762422170675131350e-02,6.319613518402107388e-01,4.941260845599322327e-01
5.774630692223171879e-02,6.453695142549291663e-01,2.905055313314850451e-01
5.786839213771212409e-02,6.592416732187671435e-01,1.528678011946022597e+00
5.799047735319252939e-02,6.735560685083938903e-01,1.170753264166143337e+00
5.811256256867293468e-02,6.882902686612544230e-01,1.347858706812042229e+00
5.823464778415333998e-02,7.034212039894652824e-01,2.622117947145060080e-01
5.835673299963374527e-02,7.189252005327610995e-01,1.283222232790045325e+00
5.847881821511415057e-02,7.347780149005407324e-01,9.827784880725218830e-01
5.860090343059455587e-02,7.509548699517868409e-01,1.136657844290209551e+00
5.872298864607496116e-02,7.674304912603516771e-01,1.282149905651735367e+00
5.884507386155536646e-02,7.841791443119906502e-01,3.297975213324640942e-01
5.896715907703577175e-02,8.011746723784279878e-01,5.890158618894771880e-01
5.908924429251617705e-02,8.183905350127429479e-01,1.249688540676968440e+00
5.921132950799658234e-02,8.357998471094580939e-01,-4.920096993780083139e-01
5.933341472347698764e-02,8.533754184718798097e-01,1.610039459758482394e+00
5.945549993895739294e-02,8.710897938284765107e-01,1.147655825932268447e+00
5.957758515443779823e-02,8.889152932394687179e-01,8.660633129093513460e-01
5.969967036991820353e-02,9.068240528341586781e-01,1.017077880712745408e+00
5.982175558539860882e-02,9.247880658191073300e-01,4.098204241646190571e-01
5.994384080087901412e-02,9.427792236968306483e-01,7.678075414022782486e-01
6.006592601635941941e-02,9.607693576343896424e-01,1.510911526744576516e+00
6.018801123183982471e-02,9.787302799210252369e-01,1.627741266084135940e+00
6.031009644732023001e-02,9.966338254538622543e-01,2.344745851735652309e+00
6.043218166280063530e-02,1.014451893190650322e+00,9.774895600504427406e-01
6.055426687828104060e-02,1.032156487508598008e+00,7.028800041060960790e-01
6.067635209376144589e-02,1.049719759408428432e+00,7.926027764384340202e-01
6.079843730924185119e-02,1.067114047503080476e+00,5.580931098593980844e-01
6.092052252472225649e-02,1.084311918730753721e+00,1.045384540760328385e+00
6.104260774020266178e-02,1.101286208732414229e+00,1.292652423738548384e+00
6.116469295568306708e-02,1.118010061834374458e+00,1.100888921568397461e+00
6.128677817116347237e-02,1.134456970577134127e+00,1.682630393410033509e+00
6.140886338664387767e-02,1.150600814732336108e+00,1.033492914060067935e+00
6.153094860212428296e-02,1.166415899750468554e+00,9.926905735011869458e-01
6.165303381760468826e-02,1.181876994582730989e+00,8.912427561525684272e-01
6.177511903308509356e-02,1.196959368821456815e+00,3.806421057042091993e-01
6.189720424856549885e-02,1.211638829104453308e+00,4.277549669502263008e-01
6.201928946404590415e-02,1.225891754729714567e+00,6.363127894108706606e-01
6.214137467952630944e-02,1.239695132428125124e+00,1.890409168260505535e+00
6.226345989500671474e-02,1.253026590242996452e+00,1.700656726687961307e+00
6.238554511048712004e-02,1.265864430466630663e+00,1.953346463663125476e+00
6.250763032596752533e-02,1.278187661585428625e+00,6.120818342881777507e-01
6.262971554144793063e-02,1.289976029186584494e+00,3.056636842935743781e-01
6.275180075692833592e-02,1.301210045780895941e+00,9.711818857138545535e-01
6.287388597240874122e-02,1.311871019497820923e+00,1.399780496145834885e+00
6.299597118788914651e-02,1.321941081610582103e+00,1.571286219065495926e+00
6.311805640336955181e-02,1.331403212850827078e+00,1.855389290834853488e+00
6.324014161884995711e-02,1.340241268474134273e+00,1.482381103877741690e+00
6.336222683433036240e-02,1.348440002039515972e+00,2.219774392367331650e+00
6.348431204981076770e-02,1.355985087867912275e+00,1.244682247393751995e+00
6.360639726529117299e-02,1.362863142146666151e+00,9.063235331257679661e-01
6.372848248077157829e-02,1.369061742648925328e+00,5.284526349017085733e-01
6.385056769625198358e-02,1.374569447038970438e+00,9.300837679912454803e-01
6.397265291173238888e-02,1.379375809736541836e+00,1.500434790229103310e+00
6.409473812721279418e-02,1.383471397315360729e+00,9.391112686385453268e-01
6.421682334269319947e-02,1.386847802413194053e+00,1.855219034180822568e+00
6.433890855817360477e-02,1.389497656133006576e+00,2.095661509151728108e+00
6.446099377365401006e-02,1.391414638916952384e+00,2.066211863036508944e-01
6.458307898913441536e-02,1.392593489877215873e+00,1.824619640126039943e+00
6.470516420461482066e-02,1.393030014569977215e+00,2.732279852391088504e-01
6.482724942009522595e-02,1.392721091201066352e+00,1.593470618746210210e+00
6.494933463557563125e-02,1.391664675254175920e+00,2.004099957351005656e+00
6.507141985105603654e-02,1.389859802534829436e+00,1.422287855706617421e+00
6.519350506653644184e-02,1.387306590625619229e+00,7.474620040234994933e-01
6.531559028201684713e-02,1.384006238750583373e+00,1.091290636611697007e+00
6.543767549749725243e-02,1.379961026048911243e+00,1.249138303193460864e+00
6.555976071297765773e-02,1.375174308260521894e+00,1.284051916365550383e+00
6.568184592845806302e-02,1.369650512828387345e+00,1.268202092445053886e+00
6.580393114393846832e-02,1.363395132424805034e+00,1.308453742770148143e+00
6.592601635941887361e-02,1.356414716911140461e+00,1.463154741366224920e+00
6.604810157489927891e-02,1.348716863742864813e+00,7.444300368762541975e-01
6.617018679037968421e-02,1.340310206834003814e+00,1.219300291898893995e+00
6.629227200586008950e-02,1.331204403897367827e+00,2.090334989075220307e+00
6.641435722134049480e-02,1.321410122279192967e+00,1.129087410707934058e+00
6.653644243682090009e-02,1.310939023309021678e+00,1.089020976731422730e+00
6.665852765230130539e-02,1.299803745187844140e+00,1.838902397044963166e+00
6.678061286778171068e-02,1.288017884439667915e+00,8.425551267619679763e-03
6.690269808326211598e-02,1.275595975953796701e+00,1.866285276597939635e+00
6.702478329874252128e-02,1.262553471647176018e+00,9.466015926445923157e-01
6.714686851422292657e-02,1.248906717778189401e+00,1.330871004004482661e+00
6.726895372970333187e-02,1.234672930945262648e+00,1.282833608905860956e+00
6.739103894518373716e-02,1.219870172805597841e+00,1.691104232415794772e+00
6.751312416066414246e-02,1.204517323551205443e+00,1.070719950433531631e+00
6.763520937614454775e-02,1.188634054181251010e+00,8.496211633990258250e-01
6.775729459162495305e-02,1.172240797611505236e+00,1.821163692937054712e+00
6.787937980710535835e-02,1.155358718663384243e+00,-2.672818990720582377e-02
6.800146502258576364e-02,1.138009682976721004e+00,1.148176773829342689e+00
6.812355023806616894e-02,1.120216224892006451e+00,4.462535135774462480e-01
6.824563545354657423e-02,1.102001514349309819e+00,7.212148202210303394e-01
6.836772066902697953e-02,1.083389322852603476e+00,2.089017663584171736e+00
6.848980588450738483e-02,1.064403988549523117e+00,1.042106275321594611e+00
6.861189109998779012e-02,1.045070380477940208e+00,1.142605229053630822e+00
6.873397631546819542e-02,1.025413862031931078e+00,1.346324341791353962e-01
6.885606153094860071e-02,1.005460253700876549e+00,6.409379243035286944e-01
6.897814674642900601e-02,9.852357951364993927e-01,1.083514495500891961e+00
6.910023196190941130e-02,9.647671066036407339e-01,1.142145953160249805e+00
6.922231717738981660e-02,9.440811498714500871e-01,1.252524427068089530e+00
6.934440239287022190e-02,9.232051886025472998e-01,9.275191380613354575e-01
6.946648760835062719e-02,9.021667482983910524e-01,1.165668852525720833e+00
6.958857282383103249e-02,8.809935758597792210e-01,1.107884532177621173e+00
6.971065803931143778e-02,8.597135988219603009e-01,-5.515660668030542002e-02
6.983274325479184308e-02,8.383548843243119331e-01,8.568577452793867399e-01
6.995482847027224838e-02,8.169455978749395886e-01,1.200896801741291320e+00
7.007691368575265367e-02,7.955139619708494481e-01,1.090453872338109198e+00
7.019899890123305897e-02,7.740882146345399173e-01,5.921588096491450237e-01
7.032108411671346426e-02,7.526965679280289701e-01,3.498833141583450601e-01
7.044316933219386956e-02,7.313671665053108617e-01,1.722112043444947727e-01
7.056525454767427485e-02,7.101280462642175495e-01,6.446010404935114124e-01
7.068733976315468015e-02,6.890070931584977298e-01,1.255547032938358676e+00
7.080942497863508545e-02,6.680320022306962535e-01,-3.078700485101047990e-01
7.093151019411549074e-02,6.472302369260882760e-01,3.172843720613393037e-01
7.105359540959589604e-02,6.266289887475192666e-01,5.672776103413224025e-02
7.117568062507630133e-02,6.062551373104714258e-01,9.987338979307214260e-01
7.129776584055670663e-02,5.861352108571373787e-01,3.089803975714869311e-01
7.141985105603711192e-02,5.662953472875585925e-01,3.309765182101628844e-01
7.154193627151751722e-02,5.467612557651539973e-01,4.382864707968294748e-01
7.166402148699792252e-02,5.275581789531071930e-01,7.502548044005058481e-01
7.178610670247832781e-02,5.087108559371611438e-01,3.125163568623428034e-01
7.190819191795873311e-02,4.902434858893491842e-01,-1.032828041510614137e+00
7.203027713343913840e-02,4.721796925261199651e-01,7.438356382198798578e-01
7.215236234891954370e-02,4.545424894131069871e-01,6.740639682491282869e-01
7.227444756439994900e-02,4.373542461676070414e-01,3.275837320020004162e-01
7.239653277988035429e-02,4.206366556084548125e-01,-1.213816547275124447e-01
7.251861799536075959e-02,4.044107019016172644e-01,5.803007572422964611e-01
7.264070321084116488e-02,3.886966297483637200e-01,5.783143965161571254e-01
7.276278842632157018e-02,3.735139146613279948e-01,1.384974733108906009e-01
7.288487364180197547e-02,3.588812343721806131e-01,2.505154990844112861e-01
7.300695885728238077e-02,3.448164414129731292e-01,-1.202618098491874954e-01
